id,lokasi,text,daya_tarik,amenitas,aksesibilitas,citra,harga,sdm
91154,Candi Borobudur,tempat ini sangat cocok untuk tujuan  kegiatan study tour para siswa,0,-,-,-,-,-
91155,Candi Borobudur,sangat menyenangkan ...melestarikan budidaya indonesia,1,-,-,1,-,-
91156,Candi Borobudur,Candi yang wajib dikunjungi kalau kejogja padahal bukan dijogja,1,-,-,-,-,-
91157,Candi Borobudur,Salah satu destinasi dan keajaiban dunia disni t4 nya..jgn sampe gk dtg dan kunjungin.,0,-,-,-,-,-
91158,Candi Borobudur,"Kalo udah siang panass terik... Tp kagum sama kondisi candinya, bener2 kokoh meski cuma batu ditumpuk2 tanpa perekat..",1,-,-,-1,-,-
91159,Candi Borobudur,"Tempatnya sangat luas, bersih dan terawat. Jika anda ingin menikmati suasana tamannya, anda bisa menyewa sepeda ontel",1,1,-,1,-,-
91160,Candi Borobudur,"Tidak perlu banyak komentar untuk tempat wisata yg satu ini
Tempat bersejarah di kehidupan ilmuku",0,-,-,-,-,-
91161,Candi Borobudur,Ini adalah warisan DUNIA patut bangga salah satu di INDONESIA masuk UNESCO,1,-,-,-,-,-
91162,Candi Borobudur,"Dari waktu saya berumur 3 tahun, tempat nya tetap bagus sekali",1,-,-,-,-,-
91163,Candi Borobudur,"Pertama ke borobudur nmengendarai motor dari jogja, dan menjadi pengalaman tak terlupakan.  Pas sampai di puncak candi, takjub dengan pemandangan nya yg dikelilingi gunung, senang bisa ke borobudur.",1,-,-,1,-,-
91164,Candi Borobudur,"Pegawai tiket nya tidak ramah , terkesan me nyepelekan pengunjung,
Mohon di evaluasi",-,-,-,-,-,-1
91165,Candi Borobudur,"gak rugi bagus dan bersih tempatnya tapi, mohon kalau ada larangan ditaati ya soalnya kemarin ada yang sampek berdiri di patung candi yang kepala candinya nggak ada, kan sama aja merusak",1,-,-,1,-,-1
91166,Candi Borobudur,"Tempatnya bagus, tapi perlu fisik yang orima untk naik",1,-,-,0,-,-
91167,Candi Borobudur,Untuk rute keluar dirasa terlalu panjang krn harus melewati barisan lapak2... Akan bagus kalau penataan pedagang diperbaiki dan lapak juga dibuat berkelas...,-,-,-1,-,-,-
91169,Candi Borobudur,"Wisata candi yang sangat indah, disarankan datang lebih pagi agar tidak terlalu panas.. dan juga membawa minum dari rumah..",1,-,-,0,-,-
91170,Candi Borobudur,"Sangat melelahkan,panas gak ada teduhan,, masuknya mahal 50 rb kalau nambah atau terusan bayar75 rb perorang hanya untuk melihat batu ehh candi,,, dan bayar lagi untuk keliling naik mobil 15 rb,,,yg nyeseknya lagi,, udah capek naik candi keluarnya jauh diputer puter kita untuk ketempat parkiran mobil,,, hanya untuk lihat lihat para pedagang yg hampir sama semua dagangannya,,, menurut saya sih gak sepadan dengan harga segitu,,, mending ke Bali sekalian. Semoga bisa lebih baik dan bagus lagi.",-1,-1,-1,-1,-1,-
91171,Candi Borobudur,klo ke jogja blum ke candi borobudur rasany belum lengkap krna salah satu keajaiban dunia. seruuu.... indah pemandangan...,1,-,-,1,-,-
91172,Candi Borobudur,Salah satu keajaiban dunia yg harus kita jaga bersama..salah satu aset indonesia,0,-,-,-,-,-
91173,Candi Borobudur,"Tempat yang sangat terkenal di Indonesia bahkan di Luar Negeri. Waktu yang pas untuk berkunjung disini adalah pagi-pagi karena cuacanya belum terlalu panas dan bisa dapat parkir. Setelah puas berkeliling di sekitar Candi, banyak tukang jual souvenir, makanan dan buah sepanjang melewati pintu keluar. Beli  tiket masuknya di Traveloka banyak discountnya ^^",1,1,-,1,1,-
91176,Candi Borobudur,"Sangat sangat bagus!!!bisa melihat keajaiban dunia hal yang sangat menakjubkan,jangan lupa membawa kamera,topi/payung dan minum karena cuacanya terik sekali,hargai tempat ini dengan tidak merusak dan membuang sampah sembarangan",1,-,-,1,-,-
91177,Candi Borobudur,"Selama restorasi pada awal abad ke 20, ditemukan dua candi yang lebih kecil di sekitar Borobudur, yaitu Candi Pawon dan Candi Mendut yang segaris dengan Candi Borobudur. Candi Pawon berada 1.15 km dari Borobudur, sementara Candi Mendut berada 3 km dari Candi Borobudur. Terdapat kepercayaan bahwa ada hubungan keagamaan antara ketiga candi tersebut namun masih belum diketahui secara pasti proses ritualnya.

Ketiga candi membentuk rute untuk Festival Hari Waisak yag digelar tiap tahun saat bulan purnama pada Bulan April atau Mei. Festival tersebut sebagai peringatan atas lahir dan meninggalnya, serta pencerahan yang diberikan oleh Buddha Gautama.",0,-,-,-,-,-
91180,Candi Borobudur,"Kalau datang mending pagi2 ..soalnya kalau kesiangan dikit...puanas..????
Tapi pemandangan memang sangat indah.",1,-,-,1,-,-
91182,Candi Borobudur,kurang puas menikmatinya karena ramai pengunjung.. next harus ksana lg??,1,-,-,-,-,-
91183,Candi Borobudur,Setiap sudutnya romantis untuk mengenang masa lalu (kerajaan) dan angan-angan masa depan (kita) ??,1,-,-,0,-1,-
91184,Candi Borobudur,"JK untuk nilai sejarah nya ,bisa dinilai bagus...sayang bea masuknya tll mahal
Kami masuk dr candi Manohara..Krn mau menyaksikan ??,bela2 in bangun pagi..unt turis lokal hrs bayar 380rb& turis 400rb....dpt breakfast...
Tp sayang cuaca mendung , sunrise nya g nampak...??",-,-,-,-1,0,-
91186,Candi Borobudur,"Bangunan candinya sangat menakjubkan..
Sayangnya untuk yang berjualan masih belum tertib(lumayan agak risih sih..??)
Saat menuju pintu keluar, seperti disengaja diarahkan berkeliling pasar..
Sampai takut tersesat??",1,-,-1,-1,-,-1
91188,Candi Borobudur,Sbg Candi terbesar di dunia... mampir lah ke sini ... Menyaksikan betapa besarnya budaya leluhur kita ini ??,1,-,-,-,-,-
91192,Candi Borobudur,"I love Borobudur ,peninggalan sejarah penuh kenangan??????",1,-,-,-,-,-
91193,Candi Borobudur,Pas kesana tanggal 1 januari hujan deres hujan angin dan hanya bawa satu payung. Dan itu basah kuyup. Sekedar mengingatkan kalo kesana mendung mending beli mantol plastik jangan sewa payung rugi tetap basah??,-,-,-,0,-,-
91194,Candi Borobudur,"Wisata candi yang sangat luas,
Jangan bawa makanan ato camilan dalam kemasan. Udah pasti di tahan untuk dititipkan.

Harus kucing2an kalo bawa makanan buat balita ?? biar ga lolos masuk kedalam kawasan.",0,-,-,-,-,-
91196,Candi Borobudur,Gak pernah bosan berkunjung ke tempat ini.. wow sekaliii ??,1,-,-,-,-,-
91197,Candi Borobudur,"Terlalu banyak pedagang asongan yang mengganggu kenyamanan pengunjung, kadang pengemis juga ada ??",-,-,-,-,-,-1
91198,Candi Borobudur,Bagus banget...rugi klo seumur hidup blm pernah brkunjung dimari..??????,1,-,-,-,-,-
91199,Candi Borobudur,"Salah satu keajaiban dunia yang mempesona... Datengnya pagi ya kalo ga sore sekalian, pemandangan nya bagus banget plus ga panas.. ??",1,-,-,1,-,-
91200,Candi Borobudur,"Tempatnya sejuk banget, kebetulan pas lagi mendung jd pas sampe atas nggk kerasa panas banget.. Pas holideyy, duhh rame pake bangettt ??",1,-,-,1,-,-
91204,Candi Borobudur,"Alhamdulillah walaupun hujan deras di awal tahun 2020,tp kami tetap semangat menikmati suasana area yg satu ini, dan kami bangga menjadi bagian dari warga Indonesia yg memiliki Cagar budaya sperti borobudur, lha iya lah, kan masuk 7 keajaiban dunia, so pasti toh... ??",0,-,-,1,-,-
91205,Candi Borobudur,"Meskipun jauh,capek ny naik tangga tapi terobati dengan seru serta indah ny menikmati pemandangan keajaiban dunia ciptaan Allah..jadi pengen ke sana lagi??????",1,-,-1,1,-,-
91207,Candi Borobudur,"Nice, mending kalau kesini waktu mendung aja, klu wktu panas, bener2 menyengat dan harus bawa minum. Bener deh. But,  overall the best place ?",1,-,-,1,-,-
91209,Candi Borobudur,"Wisata budaya Indonesia yang memiliki nilai sejarah tinggi, oleh oleh paling murah mendekati pintu keluar menuju parkiran ,semakin keluar akan semakin murah harganya?????? monggo buktikan",1,-,-,-,1,-
91211,Candi Borobudur,mungkin kalo liburan kesini gak cocok buat yg bawa anak kecil deh kasian jaih jalan kakinya ??,-,-,-1,-,-,-
91213,Candi Borobudur,kesini selalu pas mendung gerimis ??,-,-,-,0,-,-
91214,Candi Borobudur,"Takjub lah ya secara ini kan salah satu dari keajaiban dunia... Batu2 bisa tersusun dgn rapi tanpa tempelan semen... Relif2 dinding nya menceritakan ttg indonesia , kata nya ada ramalan ttg indonesia juga?? wallahu'alam hrus siapkn energi untuk sampai ke atas... Lumayan pegel kaki untuk sampai atas... Kalo musim panas d sarankn untuk membawa payung atau topi karena di atas candi sangat panas",1,-,-,-1,-,-
91217,Candi Borobudur,Liat gunung berjejer-jejer rasanya nyenengin bgt?? maklum baru pertama kali di Candi Borobudur?? pokoknya indah bgt smp di suruh turun rasanya wegah bgt ??,1,-,-,1,-,-
91219,Candi Borobudur,Bangga salah satu wisata di Indonesia masuk tujuh keajaiban dunia??,1,-,-,-,-,-
91220,Candi Borobudur,Ke Jogja belum lengkap kalo g mampir le situs warisan budaya Indonesia punya...Candi Borobudur..??,0,-,-,-,-,-
91221,Candi Borobudur,Dari wkt je wkt senakin memikat dan lokasinya semakin luas dan kebersihannya terjaga dan sejuk ??,1,1,-,1,-,-
91223,Candi Borobudur,"Liburan bersama keluarga, walaupun panas menyengat tapi untuk mengunjungi bangunan bersejarah dan termasuk keajaiban dunia semua jadi terbayarkan. ????",1,-,-,1,-,-
91226,Candi Borobudur,"Panas, tp byk yg nyewain payung. G boleh bawa makanan. Ada tour guide kalo mau pesen. 2019 kesana harga 50 per orang. Ada tempat utk terapi ikan, di deket museum ttg pembangunan borobudur",-,1,-,-1,0,-
91227,Candi Borobudur,"Seru sekali bersama Misua & teman""nya ??????",-,-,-,1,-,-
91228,Candi Borobudur,"Tempat yg bagus untuk mengenalkan sejarah buat anak2,dan harga tiket masuknya lumayan ngurus dompet kalo rombongan.????",1,-,-,-,-1,-
91229,Candi Borobudur,"Dulu salah satu keajaiban dunia, tp sekarang entahlah.... sayang bgt banyak yg dah ilang ??",0,-,-,-,-,-
91232,Candi Borobudur,"??Indonesia punya ,so beautiful temple and bisa jelajah dengan kreta kencana dan delman",1,1,-,-,-,-
91233,Candi Borobudur,"Asri adem banget tempatnya, moga bisa balik lagi kesini ??????",-,-,-,1,-,-
91234,Candi Borobudur,"pintu keluarnya diputerin ??
padahal udah cape jalan sm manjat, alhasil ke parkiran jadi jauh banget",-,-,-1,-1,-,-
70663,Candi Borobudur,Mahakarya peninggalan dinasti Buddhist Syailendra yg menyumbangkan devisa terbesar utk Indonesia setiap tahunnya..,1,-,-,-,-,-
70665,Candi Borobudur,Sungguh suatu keajaiban dunia yang tersaji dengan kearifan lokal,1,-,-,1,-,-
70668,Candi Borobudur,"Dr candi borobudur kethoilet jarak terlalu jauh, apalagi bt yg udah kebelet jk bisa thoilet ditambah lagi yg lebih dekat dg candi",-,-1,-1,-1,-,-
70672,Candi Borobudur,Bagus kok dan bersih.. tapi masih banyak orang yg bandel buat duduk di candi atau stupa,1,-1,-,-1,-,-1
70673,Candi Borobudur,Candinyaa indah banget.. Tapi panasnya minta ampun..  Harga tiket lumayan mahal lah kalo buat wisatawan domestik yg bawa keluarga banyak,1,-,-,1,-1,-
70674,Candi Borobudur,"Capek, klo mau keluar jalan nya jauh banget, berasa keliling candi 2 kali",-,-,-1,-,-,-
70675,Candi Borobudur,Selalu amaze bagaimana bisa membuat bangunan seperti ini pada zaman dahulu.,1,-,-,-,-,-
70676,Candi Borobudur,"Kerennn .... Ealau udia bangunan sudah ber'Abad2 lamanya , tetapi masih kuat dan kokoh sekali . Menunjuk'kan bahwa nenek moyang kita di jamannya sudah sangat canggih",1,-,-,1,-,-
70677,Candi Borobudur,"Hallo sshabat traveler,
Hari ini saya akan mengulas tentang peninggalan masa sejarah yaitu candi borobudur,
Salah satu candi di indonesia yang diakui oleh UNESCO sebagai salah satu keajaiban dunia.
Area yang sangat luas dan juga sangat indah yang memanjakan mata dan perasaan yg gundah.",1,-,-,1,-,-
70678,Candi Borobudur,Udah lumayan sering kesini sampe bosen hehe,-,-,-,-,-,-
70679,Candi Borobudur,Wisata sejarah..senang kesini...tapi kalo mau keluar harus berputar keliling area candi dulu..kalo kaki ga kuat jangan dipaksakan...buat lansia...mending dibawah candi bisa nunggu ada penyewaan tikar juga,1,1,-1,1,-,-
70682,Candi Borobudur,Salah satu spot destinasi kalo kita ke jogja dengan semua relik yang terdapat pada dinding candi menceritkan tentang sebuah kisah dan pernah termasuk dalam 7 keajaiban dunia wajib untuk dateng buat temen temen traveller yang belum pernah kesini,1,-,-,1,-,-
70683,Candi Borobudur,Wisata asiik tp capek sih.... Harus dibawa senang karena jalannya jauh,-,-,-1,-,-,-
70685,Candi Borobudur,Termasuk 7 keajaiban dunia...,1,-,-,1,-,-
70686,Candi Borobudur,suasana yg indah ditambah pemandangan gunung merapi dan merbabu,1,-,-,1,-,-
70687,Candi Borobudur,"Baru pertama kali kesini, tpi sungguh luar biasa keajaiban dunia",1,-,-,1,-,-
70689,Candi Borobudur,"Candi terbesar di dunia di lindungi oleh UNESCO sebagai warisan budaya dunia, 7 keajaiban dunia yang perlu di jaga",1,-,-,1,-,-
70690,Candi Borobudur,Salah satu wisata bersejarah..bangunan candi yg unik..luas sejuk..yg jelas bikin sehat.karena dibutuhkan tenaga kaki utk berjalan mencapai puncak stupa,1,-,1,1,-,-
70692,Candi Borobudur,"Candi yang sangat luas dengan pemandangan yang indah , cocok untuk taman wisata edukasi dan hiburan",1,-,-,1,-,-
70694,Candi Borobudur,"Kalau siang panas, pagi bisa lihat sunrise dengan indah",1,-,-,1,-,-
70695,Candi Borobudur,"Beberapa kali kesini, ga berkurang takjub nya, dan penasaran sama proses konstruksi nya dulu, juga sama kisah misteri yg pernah bermunculan di Internet",1,0,-,1,-,-
70696,Candi Borobudur,Banyak peninggalan bersejarah di indonesia termasuknya candi borobudur ini. merupakan peninggalan dinasti sailendra. bangunannya sangat unik. sangat kental dengan kebudayaan budha. Semoga saja dapat tetap terjaga keasriannya.,1,-,-,1,-,-
70697,Candi Borobudur,Kemegahan yg tak ternilai harganya salah satu situs warisan dunia..,1,-,-,1,-,-
70698,Candi Borobudur,Candinya bagus...cuma wisatawan domestik nya ga bisa baca.dan tidak beretika...dan sekuritinya cuma 1 di atas candi???WTF....yg naik bnyk...sampe ada yg manjat2 di stupa..kadang sekolah bukan berarti punya etika...,1,-1,-,-1,-,-1
70700,Candi Borobudur,Candi Borobudur adalah Keajaiban Dunia yg tdk bisa dipungkiri...,1,-,-,1,-,-
70702,Candi Borobudur,Datang pagi biar agak sepi kalo siang lumayan panas sedia payung,-,-,-,0,-,-
70705,Candi Borobudur,Efek stgh jam lg mau tutup jdnya foto2nya asal jepret,-,-,-,0,-,-
70708,Candi Borobudur,Mengikuti sunrise tour. Dimulai dari pukul 4 pagi. Namun sayang ketutupan awan. Kagum dengan kemegahan candi ini. Semoga tetap terus terawat.,1,-,-,1,-,-
70709,Candi Borobudur,Karna tempat ini adalah salah satu keajaiban dunia yg berada diIndonesia,1,-,-,1,-,-
70713,Candi Borobudur,"Perawatan candi nya lebih di perhatikan, kebersihan dan keramahan para pedagang bisa di atur tanpa mengganggu wisatawan...",0,-,-,-1,-,-1
70715,Candi Borobudur,"Bea masuk candi terlalu mahal utk sekedar melihat salah satu dari keajaiban dunia ini.  Terlalu dikomersilin,  kmr mandi kotor. Parkir mahal.",-,-1,-,-1,-1,-
70718,Candi Borobudur,"Ke sini lagi setelah hampir 6 tahun yang lalu. Liburan ke sini bisa plus dengan olahraga. Harga tiket masuk ke Candi hari libur Rp.50.000. Harus bawa payung/topi atau penutup kepala, apalagi kalau cuaca lagi terang benderang. Payung jg klw hujan kan ya. Bawa air minum juga, karena pasti haus. Ada jasa fotografer yang langsung print, udah jarang yg pakai jasa ini. Tapi bagiku wajib kalau kesini.",0,1,-,1,0,0
70721,Candi Borobudur,Tempatnya sangat bersejarah baik untuk edukasi anak tempatnya bagus sekali,1,1,-,1,-,-
70722,Candi Borobudur,Mengagumkan setelah lama tidak kesana.senang sekali bisa kembali mengunjungi,1,-,-,1,-,-
70723,Candi Borobudur,"Such a beautiful place! Lebih baik sebelum pergi ke Borobudur pastiin cuacanya cerah ya, supaya kalo sore kesini bisa dapet sunset.",1,-,0,1,-,-
70725,Candi Borobudur,Ga salah kalau tempat yang satu ini menjadi salah satu dari 7 keajaiban dunia,1,-,-,1,-,-
70728,Candi Borobudur,"Salah satu 7 keajaiban dunia, milik bangsa indonesia",1,-,-,-,-,-
70729,Candi Borobudur,Salah satu keajaiban dunia yang sayang jika kita belum pernah mendatangi nya,1,-,-,1,-,-
70730,Candi Borobudur,"Cocok sekali liburan ke sini bersama keluarga, meskipun lupa tidak bawa camera buat foto foto disana jg ada tukang foto, oh ya selesai jalan jalan jangan lupa mampir ke musim karena didekat pendopo musium ada tempat untuk relaksasi kaki (ikan khusus yang banyak sekali mijitin kaki kita hehhehe),, oke selamat berlibur,..",1,1,1,1,-,-
70732,Candi Borobudur,Candi borobudur t4 sejarah yg yg bagus yg ramai di kunjungi wisatawan dlm maupun luar negeri,1,-,-,1,-,-
70733,Candi Borobudur,"nice trip. dalam rangka memenuhi keinginan istri, anak2 dan adik ipar yang belum pernah kesini",0,-,-,1,-,-
70734,Candi Borobudur,"Bukti sejarah,kebanggaan bangsa bahkan dunia.",1,-,-,1,-,-
70735,Candi Borobudur,"Keren...!!
Namun sayangnya harga sewa transportasi wisata lokal (andong, metrocar, VW) & tour guidenya mahal.",1,-1,-,0,-1,-
70736,Candi Borobudur,"Tempat bersejarah bagi umat Hindu. Sekaligus tempat wisatawan berlibur. Sedikit pengalaman, sewaktu sebelum masuk ke dalam kawasan candi borobudur, tepatnya di kawasan parkir, pada saat turun mobil banyak penjual gantungan kunci dan berbagai buah tangan lainnya yang datang langsung menghampiri kita, betapa memaksa nya pedagang itu untuk kita membeli dagangannya dari mulai diaa kasih harga tinggi sampai harganya dijatuhkan atau dimurahkan oleh si pedagang, usaha pedagang terus dilakukan seperti merayu pembeli agar dagangannya dibeli, saran saya jika turun mobil dan dikerumuni oleh pedagang buah tangan, jika anda tidak berniat membeli saran saya pada saat ditawarkan anda jangan melihat pedagang tersebut apalagi melihat dagangannya, kenapa? Karna panjang urusannya nanti. Dan juga jangan bertanya seolah olah menghargai tawaran pedagang tersebut (padahal ga niat beli), tetapi jika anda niat membeli saran saya untuk menawar harga yang sewajar nya harga buah tangan itu, karna menurut saya harga yang dikasih pedagang tidak masuk akal contohnya satu plastik isi 5 gantungan kunci+1 gelang dihargai 40rb cobalah tawar dari harga 15rb. Intinya pandai pandai menawar harga disana",1,-1,-,-1,-1,-1
70737,Candi Borobudur,"Bersih Nyaman Sejuk
16 Februari 2020
Tiket Dewasa 50k
Anak 3-10 tahun 25k
0-2 tahun gratis",1,-,-,1,0,-
70738,Candi Borobudur,"Borobudur masih jadi destinasi yang nggak pernah surut wisatawan. Areanya bersih, masih terawat dan cukup nyaman untuk anak"". Anda dapat berkunjung sekadar menikmati wisata histori di destinasi ini. Dianjurkan untuk membawa topi/sunglasses karena sinar matahari di sini begitu terik kecuali di musim hujan.",1,-,0,0,-,-
